User Card 1 , User Card 2, Dealer Card, Choice, Frequency
10 of Diamonds , J of Diamonds , 9 of Diamonds , 1110 , -23520
10 of Diamonds , J of Diamonds , Q of Diamonds , 0 , 56484
10 of Diamonds , J of Diamonds , Q of Diamonds , 10 , -70076
10 of Diamonds , J of Diamonds , Q of Diamonds , 110 , -82320
10 of Diamonds , J of Diamonds , Q of Diamonds , 1110 , -82320
10 of Diamonds , J of Diamonds , A of Diamonds , 0 , 11946
10 of Diamonds , J of Diamonds , A of Diamonds , 10 , -21048
10 of Diamonds , J of Diamonds , A of Diamonds , 110 , -23520
10 of Diamonds , J of Diamonds , A of Diamonds , 1110 , -23520
10 of Diamonds , A of Clubs , 2 of Diamonds , 0 , 4040
10 of Diamonds , A of Clubs , 2 of Diamonds , 10 , 1924
10 of Diamonds , A of Clubs , 2 of Diamonds , 110 , -2896
10 of Diamonds , A of Clubs , 2 of Diamonds , 1110 , -4404
10 of Diamonds , A of Clubs , 3 of Diamonds , 0 , 4040
10 of Diamonds , A of Clubs , 3 of Diamonds , 10 , 1808
10 of Diamonds , A of Clubs , 3 of Diamonds , 110 , -2916
10 of Diamonds , A of Clubs , 3 of Diamonds , 1110 , -4382
10 of Diamonds , A of Clubs , 4 of Diamonds , 0 , 3964
10 of Diamonds , A of Clubs , 4 of Diamonds , 10 , 1782
10 of Diamonds , A of Clubs , 4 of Diamonds , 110 , -3054
10 of Diamonds , A of Clubs , 4 of Diamonds , 1110 , -4372
10 of Diamonds , A of Clubs , 5 of Diamonds , 0 , 3922
10 of Diamonds , A of Clubs , 5 of Diamonds , 10 , 1708
10 of Diamonds , A of Clubs , 5 of Diamonds , 110 , -2976
10 of Diamonds , A of Clubs , 5 of Diamonds , 1110 , -4344
10 of Diamonds , A of Clubs , 6 of Diamonds , 0 , 3900
10 of Diamonds , A of Clubs , 6 of Diamonds , 10 , 1574
10 of Diamonds , A of Clubs , 6 of Diamonds , 110 , -3058
10 of Diamonds , A of Clubs , 6 of Diamonds , 1110 , -4348
10 of Diamonds , A of Clubs , 7 of Diamonds , 0 , 3824
10 of Diamonds , A of Clubs , 7 of Diamonds , 10 , 1652
10 of Diamonds , A of Clubs , 7 of Diamonds , 110 , -3032
10 of Diamonds , A of Clubs , 7 of Diamonds , 1110 , -4346
10 of Diamonds , A of Clubs , 8 of Diamonds , 0 , 3762
10 of Diamonds , A of Clubs , 8 of Diamonds , 10 , 1824
10 of Diamonds , A of Clubs , 8 of Diamonds , 110 , -2902
10 of Diamonds , A of Clubs , 8 of Diamonds , 1110 , -4338
10 of Diamonds , A of Clubs , 9 of Diamonds , 0 , 3834
10 of Diamonds , A of Clubs , 9 of Diamonds , 10 , 2192
10 of Diamonds , A of Clubs , 9 of Diamonds , 110 , -2792
10 of Diamonds , A of Clubs , 9 of Diamonds , 1110 , -4342
10 of Diamonds , A of Clubs , J of Diamonds , 0 , 14464
10 of Diamonds , A of Clubs , J of Diamonds , 10 , 8938
10 of Diamonds , A of Clubs , J of Diamonds , 110 , -9930
10 of Diamonds , A of Clubs , J of Diamonds , 1110 , -16216
10 of Diamonds , A of Clubs , A of Diamonds , 0 , 2552
10 of Diamonds , A of Clubs , A of Diamonds , 10 , 768
10 of Diamonds , A of Clubs , A of Diamonds , 110 , -2338
10 of Diamonds , A of Clubs , A of Diamonds , 1110 , -3346
A of Diamonds , 2 of Diamonds , 2 of Clubs , 0 , 286
A of Diamonds , 2 of Diamonds , 2 of Clubs , 10 , 474
A of Diamonds , 2 of Diamonds , 2 of Clubs , 110 , 168
A of Diamonds , 2 of Diamonds , 2 of Clubs , 1110 , -692
A of Diamonds , 2 of Diamonds , 3 of Diamonds , 0 , 396
A of Diamonds , 2 of Diamonds , 3 of Diamonds , 10 , 510
A of Diamonds , 2 of Diamonds , 3 of Diamonds , 110 , 192
A of Diamonds , 2 of Diamonds , 3 of Diamonds , 1110 , -968
A of Diamonds , 2 of Diamonds , 4 of Diamonds , 0 , 304
A of Diamonds , 2 of Diamonds , 4 of Diamonds , 10 , 536
A of Diamonds , 2 of Diamonds , 4 of Diamonds , 110 , 166
A of Diamonds , 2 of Diamonds , 4 of Diamonds , 1110 , -1020
A of Diamonds , 2 of Diamonds , 5 of Diamonds , 0 , 286
A of Diamonds , 2 of Diamonds , 5 of Diamonds , 10 , 452
A of Diamonds , 2 of Diamonds , 5 of Diamonds , 110 , 204
A of Diamonds , 2 of Diamonds , 5 of Diamonds , 1110 , -1034
A of Diamonds , 2 of Diamonds , 6 of Diamonds , 0 , 154
A of Diamonds , 2 of Diamonds , 6 of Diamonds , 10 , 492
A of Diamonds , 2 of Diamonds , 6 of Diamonds , 110 , 180
A of Diamonds , 2 of Diamonds , 6 of Diamonds , 1110 , -970
A of Diamonds , 2 of Diamonds , 7 of Diamonds , 0 , 276
A of Diamonds , 2 of Diamonds , 7 of Diamonds , 10 , 554
A of Diamonds , 2 of Diamonds , 7 of Diamonds , 110 , 194
A of Diamonds , 2 of Diamonds , 7 of Diamonds , 1110 , -978
A of Diamonds , 2 of Diamonds , 8 of Diamonds , 0 , 516
A of Diamonds , 2 of Diamonds , 8 of Diamonds , 10 , 690
A of Diamonds , 2 of Diamonds , 8 of Diamonds , 110 , 386
A of Diamonds , 2 of Diamonds , 8 of Diamonds , 1110 , -866
A of Diamonds , 2 of Diamonds , 9 of Diamonds , 0 , 748
A of Diamonds , 2 of Diamonds , 9 of Diamonds , 10 , 848
A of Diamonds , 2 of Diamonds , 9 of Diamonds , 110 , 486
A of Diamonds , 2 of Diamonds , 9 of Diamonds , 1110 , -796
A of Diamonds , 2 of Diamonds , 10 of Diamonds , 0 , 3732
A of Diamonds , 2 of Diamonds , 10 of Diamonds , 10 , 4296
A of Diamonds , 2 of Diamonds , 10 of Diamonds , 110 , 2588
A of Diamonds , 2 of Diamonds , 10 of Diamonds , 1110 , -3158
A of Diamonds , 2 of Diamonds , A of Clubs , 0 , -178
A of Diamonds , 2 of Diamonds , A of Clubs , 10 , 82
A of Diamonds , 2 of Diamonds , A of Clubs , 110 , -92
A of Diamonds , 2 of Diamonds , A of Clubs , 1110 , -878
A of Diamonds , 3 of Diamonds , 2 of Diamonds , 0 , 382
A of Diamonds , 3 of Diamonds , 2 of Diamonds , 10 , 610
A of Diamonds , 3 of Diamonds , 2 of Diamonds , 110 , 218
A of Diamonds , 3 of Diamonds , 2 of Diamonds , 1110 , -1112
A of Diamonds , 3 of Diamonds , 3 of Clubs , 0 , 236
A of Diamonds , 3 of Diamonds , 3 of Clubs , 10 , 380
A of Diamonds , 3 of Diamonds , 3 of Clubs , 110 , 120
A of Diamonds , 3 of Diamonds , 3 of Clubs , 1110 , -884
A of Diamonds , 3 of Diamonds , 4 of Diamonds , 0 , 350
A of Diamonds , 3 of Diamonds , 4 of Diamonds , 10 , 558
A of Diamonds , 3 of Diamonds , 4 of Diamonds , 110 , 80
A of Diamonds , 3 of Diamonds , 4 of Diamonds , 1110 , -1112
A of Diamonds , 3 of Diamonds , 5 of Diamonds , 0 , 196
A of Diamonds , 3 of Diamonds , 5 of Diamonds , 10 , 496
A of Diamonds , 3 of Diamonds , 5 of Diamonds , 110 , 88
A of Diamonds , 3 of Diamonds , 5 of Diamonds , 1110 , -1070
A of Diamonds , 3 of Diamonds , 6 of Diamonds , 0 , 180
A of Diamonds , 3 of Diamonds , 6 of Diamonds , 10 , 370
A of Diamonds , 3 of Diamonds , 6 of Diamonds , 110 , 10
A of Diamonds , 3 of Diamonds , 6 of Diamonds , 1110 , -1140
A of Diamonds , 3 of Diamonds , 7 of Diamonds , 0 , 328
A of Diamonds , 3 of Diamonds , 7 of Diamonds , 10 , 584
A of Diamonds , 3 of Diamonds , 7 of Diamonds , 110 , 48
A of Diamonds , 3 of Diamonds , 7 of Diamonds , 1110 , -1122
A of Diamonds , 3 of Diamonds , 8 of Diamonds , 0 , 498
A of Diamonds , 3 of Diamonds , 8 of Diamonds , 10 , 746
A of Diamonds , 3 of Diamonds , 8 of Diamonds , 110 , 256
A of Diamonds , 3 of Diamonds , 8 of Diamonds , 1110 , -1130
A of Diamonds , 3 of Diamonds , 9 of Diamonds , 0 , 662
A of Diamonds , 3 of Diamonds , 9 of Diamonds , 10 , 864
A of Diamonds , 3 of Diamonds , 9 of Diamonds , 110 , 326
A of Diamonds , 3 of Diamonds , 9 of Diamonds , 1110 , -992
A of Diamonds , 3 of Diamonds , 10 of Diamonds , 0 , 3786
A of Diamonds , 3 of Diamonds , 10 of Diamonds , 10 , 4198
A of Diamonds , 3 of Diamonds , 10 of Diamonds , 110 , 2102
A of Diamonds , 3 of Diamonds , 10 of Diamonds , 1110 , -3804
A of Diamonds , 3 of Diamonds , A of Clubs , 0 , -172
A of Diamonds , 3 of Diamonds , A of Clubs , 10 , 124
A of Diamonds , 3 of Diamonds , A of Clubs , 110 , -126
A of Diamonds , 3 of Diamonds , A of Clubs , 1110 , -950
A of Diamonds , 4 of Diamonds , 2 of Diamonds , 0 , 342
A of Diamonds , 4 of Diamonds , 2 of Diamonds , 10 , 610
A of Diamonds , 4 of Diamonds , 2 of Diamonds , 110 , -4
A of Diamonds , 4 of Diamonds , 2 of Diamonds , 1110 , -1306
A of Diamonds , 4 of Diamonds , 3 of Diamonds , 0 , 262
A of Diamonds , 4 of Diamonds , 3 of Diamonds , 10 , 546
A of Diamonds , 4 of Diamonds , 3 of Diamonds , 110 , -60
A of Diamonds , 4 of Diamonds , 3 of Diamonds , 1110 , -1298
A of Diamonds , 4 of Diamonds , 4 of Clubs , 0 , 230
A of Diamonds , 4 of Diamonds , 4 of Clubs , 10 , 402
A of Diamonds , 4 of Diamonds , 4 of Clubs , 110 , -24
A of Diamonds , 4 of Diamonds , 4 of Clubs , 1110 , -936
A of Diamonds , 4 of Diamonds , 5 of Diamonds , 0 , 294
A of Diamonds , 4 of Diamonds , 5 of Diamonds , 10 , 446
A of Diamonds , 4 of Diamonds , 5 of Diamonds , 110 , -30
A of Diamonds , 4 of Diamonds , 5 of Diamonds , 1110 , -1272
A of Diamonds , 4 of Diamonds , 6 of Diamonds , 0 , 186
A of Diamonds , 4 of Diamonds , 6 of Diamonds , 10 , 472
A of Diamonds , 4 of Diamonds , 6 of Diamonds , 110 , -20
A of Diamonds , 4 of Diamonds , 6 of Diamonds , 1110 , -1274
A of Diamonds , 4 of Diamonds , 7 of Diamonds , 0 , 298
A of Diamonds , 4 of Diamonds , 7 of Diamonds , 10 , 560
A of Diamonds , 4 of Diamonds , 7 of Diamonds , 110 , 14
A of Diamonds , 4 of Diamonds , 7 of Diamonds , 1110 , -1238
A of Diamonds , 4 of Diamonds , 8 of Diamonds , 0 , 548
A of Diamonds , 4 of Diamonds , 8 of Diamonds , 10 , 650
A of Diamonds , 4 of Diamonds , 8 of Diamonds , 110 , 20
A of Diamonds , 4 of Diamonds , 8 of Diamonds , 1110 , -1210
A of Diamonds , 4 of Diamonds , 9 of Diamonds , 0 , 750
A of Diamonds , 4 of Diamonds , 9 of Diamonds , 10 , 860
A of Diamonds , 4 of Diamonds , 9 of Diamonds , 110 , 166
A of Diamonds , 4 of Diamonds , 9 of Diamonds , 1110 , -1116
A of Diamonds , 4 of Diamonds , 10 of Diamonds , 0 , 3712
A of Diamonds , 4 of Diamonds , 10 of Diamonds , 10 , 4172
A of Diamonds , 4 of Diamonds , 10 of Diamonds , 110 , 1092
A of Diamonds , 4 of Diamonds , 10 of Diamonds , 1110 , -4532
A of Diamonds , 4 of Diamonds , A of Clubs , 0 , -182
A of Diamonds , 4 of Diamonds , A of Clubs , 10 , 140
A of Diamonds , 4 of Diamonds , A of Clubs , 110 , -298
A of Diamonds , 4 of Diamonds , A of Clubs , 1110 , -1026
A of Diamonds , 5 of Diamonds , 2 of Diamonds , 0 , 398
A of Diamonds , 5 of Diamonds , 2 of Diamonds , 10 , 632
A of Diamonds , 5 of Diamonds , 2 of Diamonds , 110 , -190
A of Diamonds , 5 of Diamonds , 2 of Diamonds , 1110 , -1360
A of Diamonds , 5 of Diamonds , 3 of Diamonds , 0 , 360
A of Diamonds , 5 of Diamonds , 3 of Diamonds , 10 , 508
A of Diamonds , 5 of Diamonds , 3 of Diamonds , 110 , -196
A of Diamonds , 5 of Diamonds , 3 of Diamonds , 1110 , -1390
A of Diamonds , 5 of Diamonds , 4 of Diamonds , 0 , 368
A of Diamonds , 5 of Diamonds , 4 of Diamonds , 10 , 518
A of Diamonds , 5 of Diamonds , 4 of Diamonds , 110 , -208
A of Diamonds , 5 of Diamonds , 4 of Diamonds , 1110 , -1354
A of Diamonds , 5 of Diamonds , 5 of Clubs , 0 , 240
A of Diamonds , 5 of Diamonds , 5 of Clubs , 10 , 392
A of Diamonds , 5 of Diamonds , 5 of Clubs , 110 , -164
A of Diamonds , 5 of Diamonds , 5 of Clubs , 1110 , -1012
A of Diamonds , 5 of Diamonds , 6 of Diamonds , 0 , 166
A of Diamonds , 5 of Diamonds , 6 of Diamonds , 10 , 468
A of Diamonds , 5 of Diamonds , 6 of Diamonds , 110 , -186
A of Diamonds , 5 of Diamonds , 6 of Diamonds , 1110 , -1374
A of Diamonds , 5 of Diamonds , 7 of Diamonds , 0 , 328
A of Diamonds , 5 of Diamonds , 7 of Diamonds , 10 , 472
A of Diamonds , 5 of Diamonds , 7 of Diamonds , 110 , -230
A of Diamonds , 5 of Diamonds , 7 of Diamonds , 1110 , -1344
A of Diamonds , 5 of Diamonds , 8 of Diamonds , 0 , 462
A of Diamonds , 5 of Diamonds , 8 of Diamonds , 10 , 670
A of Diamonds , 5 of Diamonds , 8 of Diamonds , 110 , -148
A of Diamonds , 5 of Diamonds , 8 of Diamonds , 1110 , -1362
A of Diamonds , 5 of Diamonds , 9 of Diamonds , 0 , 724
A of Diamonds , 5 of Diamonds , 9 of Diamonds , 10 , 886
A of Diamonds , 5 of Diamonds , 9 of Diamonds , 110 , -52
A of Diamonds , 5 of Diamonds , 9 of Diamonds , 1110 , -1322
A of Diamonds , 5 of Diamonds , 10 of Diamonds , 0 , 3666
A of Diamonds , 5 of Diamonds , 10 of Diamonds , 10 , 4070
A of Diamonds , 5 of Diamonds , 10 of Diamonds , 110 , 474
A of Diamonds , 5 of Diamonds , 10 of Diamonds , 1110 , -5154
A of Diamonds , 5 of Diamonds , A of Clubs , 0 , -136
A of Diamonds , 5 of Diamonds , A of Clubs , 10 , 72
A of Diamonds , 5 of Diamonds , A of Clubs , 110 , -392
A of Diamonds , 5 of Diamonds , A of Clubs , 1110 , -1146
A of Diamonds , 6 of Diamonds , 2 of Diamonds , 0 , 460
A of Diamonds , 6 of Diamonds , 2 of Diamonds , 10 , 692
A of Diamonds , 6 of Diamonds , 2 of Diamonds , 110 , -278
A of Diamonds , 6 of Diamonds , 2 of Diamonds , 1110 , -1488
A of Diamonds , 6 of Diamonds , 3 of Diamonds , 0 , 342
A of Diamonds , 6 of Diamonds , 3 of Diamonds , 10 , 546
A of Diamonds , 6 of Diamonds , 3 of Diamonds , 110 , -328
A of Diamonds , 6 of Diamonds , 3 of Diamonds , 1110 , -1550
A of Diamonds , 6 of Diamonds , 4 of Diamonds , 0 , 362
A of Diamonds , 6 of Diamonds , 4 of Diamonds , 10 , 558
A of Diamonds , 6 of Diamonds , 4 of Diamonds , 110 , -324
A of Diamonds , 6 of Diamonds , 4 of Diamonds , 1110 , -1500
A of Diamonds , 6 of Diamonds , 5 of Diamonds , 0 , 316
A of Diamonds , 6 of Diamonds , 5 of Diamonds , 10 , 522
A of Diamonds , 6 of Diamonds , 5 of Diamonds , 110 , -242
A of Diamonds , 6 of Diamonds , 5 of Diamonds , 1110 , -1528
A of Diamonds , 6 of Diamonds , 6 of Clubs , 0 , 74
A of Diamonds , 6 of Diamonds , 6 of Clubs , 10 , 334
A of Diamonds , 6 of Diamonds , 6 of Clubs , 110 , -258
A of Diamonds , 6 of Diamonds , 6 of Clubs , 1110 , -1116
A of Diamonds , 6 of Diamonds , 7 of Diamonds , 0 , 308
A of Diamonds , 6 of Diamonds , 7 of Diamonds , 10 , 526
A of Diamonds , 6 of Diamonds , 7 of Diamonds , 110 , -368
A of Diamonds , 6 of Diamonds , 7 of Diamonds , 1110 , -1506
A of Diamonds , 6 of Diamonds , 8 of Diamonds , 0 , 496
A of Diamonds , 6 of Diamonds , 8 of Diamonds , 10 , 702
A of Diamonds , 6 of Diamonds , 8 of Diamonds , 110 , -238
A of Diamonds , 6 of Diamonds , 8 of Diamonds , 1110 , -1462
A of Diamonds , 6 of Diamonds , 9 of Diamonds , 0 , 748
A of Diamonds , 6 of Diamonds , 9 of Diamonds , 10 , 866
A of Diamonds , 6 of Diamonds , 9 of Diamonds , 110 , -224
A of Diamonds , 6 of Diamonds , 9 of Diamonds , 1110 , -1468
A of Diamonds , 6 of Diamonds , 10 of Diamonds , 0 , 3752
A of Diamonds , 6 of Diamonds , 10 of Diamonds , 10 , 4120
A of Diamonds , 6 of Diamonds , 10 of Diamonds , 110 , -406
A of Diamonds , 6 of Diamonds , 10 of Diamonds , 1110 , -5672
A of Diamonds , 6 of Diamonds , A of Clubs , 0 , -140
A of Diamonds , 6 of Diamonds , A of Clubs , 10 , 90
A of Diamonds , 6 of Diamonds , A of Clubs , 110 , -420
A of Diamonds , 6 of Diamonds , A of Clubs , 1110 , -1200
A of Diamonds , 7 of Diamonds , 2 of Diamonds , 0 , 758
A of Diamonds , 7 of Diamonds , 2 of Diamonds , 10 , 736
A of Diamonds , 7 of Diamonds , 2 of Diamonds , 110 , -532
A of Diamonds , 7 of Diamonds , 2 of Diamonds , 1110 , -1610
A of Diamonds , 7 of Diamonds , 3 of Diamonds , 0 , 748
A of Diamonds , 7 of Diamonds , 3 of Diamonds , 10 , 720
A of Diamonds , 7 of Diamonds , 3 of Diamonds , 110 , -550
A of Diamonds , 7 of Diamonds , 3 of Diamonds , 1110 , -1590
A of Diamonds , 7 of Diamonds , 4 of Diamonds , 0 , 762
A of Diamonds , 7 of Diamonds , 4 of Diamonds , 10 , 726
A of Diamonds , 7 of Diamonds , 4 of Diamonds , 110 , -556
A of Diamonds , 7 of Diamonds , 4 of Diamonds , 1110 , -1596
A of Diamonds , 7 of Diamonds , 5 of Diamonds , 0 , 594
A of Diamonds , 7 of Diamonds , 5 of Diamonds , 10 , 558
A of Diamonds , 7 of Diamonds , 5 of Diamonds , 110 , -502
A of Diamonds , 7 of Diamonds , 5 of Diamonds , 1110 , -1580
A of Diamonds , 7 of Diamonds , 6 of Diamonds , 0 , 498
A of Diamonds , 7 of Diamonds , 6 of Diamonds , 10 , 506
A of Diamonds , 7 of Diamonds , 6 of Diamonds , 110 , -506
A of Diamonds , 7 of Diamonds , 6 of Diamonds , 1110 , -1610
A of Diamonds , 7 of Diamonds , 7 of Clubs , 0 , 348
A of Diamonds , 7 of Diamonds , 7 of Clubs , 10 , 484
A of Diamonds , 7 of Diamonds , 7 of Clubs , 110 , -342
A of Diamonds , 7 of Diamonds , 7 of Clubs , 1110 , -1212
A of Diamonds , 7 of Diamonds , 8 of Diamonds , 0 , 614
A of Diamonds , 7 of Diamonds , 8 of Diamonds , 10 , 718
A of Diamonds , 7 of Diamonds , 8 of Diamonds , 110 , -390
A of Diamonds , 7 of Diamonds , 8 of Diamonds , 1110 , -1664
A of Diamonds , 7 of Diamonds , 9 of Diamonds , 0 , 872
A of Diamonds , 7 of Diamonds , 9 of Diamonds , 10 , 876
A of Diamonds , 7 of Diamonds , 9 of Diamonds , 110 , -404
A of Diamonds , 7 of Diamonds , 9 of Diamonds , 1110 , -1554
A of Diamonds , 7 of Diamonds , 10 of Diamonds , 0 , 4244
A of Diamonds , 7 of Diamonds , 10 of Diamonds , 10 , 4368
A of Diamonds , 7 of Diamonds , 10 of Diamonds , 110 , -1246
A of Diamonds , 7 of Diamonds , 10 of Diamonds , 1110 , -6304
A of Diamonds , 7 of Diamonds , A of Clubs , 0 , 148
A of Diamonds , 7 of Diamonds , A of Clubs , 10 , 126
A of Diamonds , 7 of Diamonds , A of Clubs , 110 , -582
A of Diamonds , 7 of Diamonds , A of Clubs , 1110 , -1280
A of Diamonds , 8 of Diamonds , 2 of Diamonds , 0 , 1096
A of Diamonds , 8 of Diamonds , 2 of Diamonds , 10 , 874
A of Diamonds , 8 of Diamonds , 2 of Diamonds , 110 , -786
A of Diamonds , 8 of Diamonds , 2 of Diamonds , 1110 , -1692
A of Diamonds , 8 of Diamonds , 3 of Diamonds , 0 , 1138
A of Diamonds , 8 of Diamonds , 3 of Diamonds , 10 , 776
A of Diamonds , 8 of Diamonds , 3 of Diamonds , 110 , -848
A of Diamonds , 8 of Diamonds , 3 of Diamonds , 1110 , -1732
A of Diamonds , 8 of Diamonds , 4 of Diamonds , 0 , 952
A of Diamonds , 8 of Diamonds , 4 of Diamonds , 10 , 720
A of Diamonds , 8 of Diamonds , 4 of Diamonds , 110 , -792
A of Diamonds , 8 of Diamonds , 4 of Diamonds , 1110 , -1742
A of Diamonds , 8 of Diamonds , 5 of Diamonds , 0 , 1034
A of Diamonds , 8 of Diamonds , 5 of Diamonds , 10 , 734
A of Diamonds , 8 of Diamonds , 5 of Diamonds , 110 , -812
A of Diamonds , 8 of Diamonds , 5 of Diamonds , 1110 , -1712
A of Diamonds , 8 of Diamonds , 6 of Diamonds , 0 , 864
A of Diamonds , 8 of Diamonds , 6 of Diamonds , 10 , 630
A of Diamonds , 8 of Diamonds , 6 of Diamonds , 110 , -744
A of Diamonds , 8 of Diamonds , 6 of Diamonds , 1110 , -1698
A of Diamonds , 8 of Diamonds , 7 of Diamonds , 0 , 864
A of Diamonds , 8 of Diamonds , 7 of Diamonds , 10 , 678
A of Diamonds , 8 of Diamonds , 7 of Diamonds , 110 , -796
A of Diamonds , 8 of Diamonds , 7 of Diamonds , 1110 , -1686
A of Diamonds , 8 of Diamonds , 8 of Clubs , 0 , 684
A of Diamonds , 8 of Diamonds , 8 of Clubs , 10 , 528
A of Diamonds , 8 of Diamonds , 8 of Clubs , 110 , -554
A of Diamonds , 8 of Diamonds , 8 of Clubs , 1110 , -1244
A of Diamonds , 8 of Diamonds , 9 of Diamonds , 0 , 1100
A of Diamonds , 8 of Diamonds , 9 of Diamonds , 10 , 890
A of Diamonds , 8 of Diamonds , 9 of Diamonds , 110 , -696
A of Diamonds , 8 of Diamonds , 9 of Diamonds , 1110 , -1668
A of Diamonds , 8 of Diamonds , 10 of Diamonds , 0 , 4856
A of Diamonds , 8 of Diamonds , 10 of Diamonds , 10 , 4446
A of Diamonds , 8 of Diamonds , 10 of Diamonds , 110 , -2338
A of Diamonds , 8 of Diamonds , 10 of Diamonds , 1110 , -6658
A of Diamonds , 8 of Diamonds , A of Clubs , 0 , 390
A of Diamonds , 8 of Diamonds , A of Clubs , 10 , 254
A of Diamonds , 8 of Diamonds , A of Clubs , 110 , -688
A of Diamonds , 8 of Diamonds , A of Clubs , 1110 , -1314
A of Diamonds , 9 of Diamonds , 2 of Diamonds , 0 , 1446
A of Diamonds , 9 of Diamonds , 2 of Diamonds , 10 , 914
A of Diamonds , 9 of Diamonds , 2 of Diamonds , 110 , -980
A of Diamonds , 9 of Diamonds , 2 of Diamonds , 1110 , -1796
A of Diamonds , 9 of Diamonds , 3 of Diamonds , 0 , 1356
A of Diamonds , 9 of Diamonds , 3 of Diamonds , 10 , 888
A of Diamonds , 9 of Diamonds , 3 of Diamonds , 110 , -1050
A of Diamonds , 9 of Diamonds , 3 of Diamonds , 1110 , -1722
A of Diamonds , 9 of Diamonds , 4 of Diamonds , 0 , 1378
A of Diamonds , 9 of Diamonds , 4 of Diamonds , 10 , 706
A of Diamonds , 9 of Diamonds , 4 of Diamonds , 110 , -1020
A of Diamonds , 9 of Diamonds , 4 of Diamonds , 1110 , -1772
A of Diamonds , 9 of Diamonds , 5 of Diamonds , 0 , 1376
A of Diamonds , 9 of Diamonds , 5 of Diamonds , 10 , 814
A of Diamonds , 9 of Diamonds , 5 of Diamonds , 110 , -998
A of Diamonds , 9 of Diamonds , 5 of Diamonds , 1110 , -1796
A of Diamonds , 9 of Diamonds , 6 of Diamonds , 0 , 1206
A of Diamonds , 9 of Diamonds , 6 of Diamonds , 10 , 700
A of Diamonds , 9 of Diamonds , 6 of Diamonds , 110 , -990
A of Diamonds , 9 of Diamonds , 6 of Diamonds , 1110 , -1766
A of Diamonds , 9 of Diamonds , 7 of Diamonds , 0 , 1226
A of Diamonds , 9 of Diamonds , 7 of Diamonds , 10 , 752
A of Diamonds , 9 of Diamonds , 7 of Diamonds , 110 , -984
A of Diamonds , 9 of Diamonds , 7 of Diamonds , 1110 , -1772
A of Diamonds , 9 of Diamonds , 8 of Diamonds , 0 , 1202
A of Diamonds , 9 of Diamonds , 8 of Diamonds , 10 , 744
A of Diamonds , 9 of Diamonds , 8 of Diamonds , 110 , -984
A of Diamonds , 9 of Diamonds , 8 of Diamonds , 1110 , -1762
A of Diamonds , 9 of Diamonds , 9 of Clubs , 0 , 954
A of Diamonds , 9 of Diamonds , 9 of Clubs , 10 , 694
A of Diamonds , 9 of Diamonds , 9 of Clubs , 110 , -728
A of Diamonds , 9 of Diamonds , 9 of Clubs , 1110 , -1318
A of Diamonds , 9 of Diamonds , 10 of Diamonds , 0 , 5674
A of Diamonds , 9 of Diamonds , 10 of Diamonds , 10 , 4426
A of Diamonds , 9 of Diamonds , 10 of Diamonds , 110 , -3228
A of Diamonds , 9 of Diamonds , 10 of Diamonds , 1110 , -6934
A of Diamonds , 9 of Diamonds , A of Clubs , 0 , 728
A of Diamonds , 9 of Diamonds , A of Clubs , 10 , 234
A of Diamonds , 9 of Diamonds , A of Clubs , 110 , -894
A of Diamonds , 9 of Diamonds , A of Clubs , 1110 , -1366
A of Diamonds , 10 of Diamonds , 2 of Diamonds , 0 , 6730
A of Diamonds , 10 of Diamonds , 2 of Diamonds , 10 , 3398
A of Diamonds , 10 of Diamonds , 2 of Diamonds , 110 , -5040
A of Diamonds , 10 of Diamonds , 2 of Diamonds , 1110 , -7352
A of Diamonds , 10 of Diamonds , 3 of Diamonds , 0 , 6710
A of Diamonds , 10 of Diamonds , 3 of Diamonds , 10 , 2950
A of Diamonds , 10 of Diamonds , 3 of Diamonds , 110 , -4994
A of Diamonds , 10 of Diamonds , 3 of Diamonds , 1110 , -7374
A of Diamonds , 10 of Diamonds , 4 of Diamonds , 0 , 6674
A of Diamonds , 10 of Diamonds , 4 of Diamonds , 10 , 2952
A of Diamonds , 10 of Diamonds , 4 of Diamonds , 110 , -4834
A of Diamonds , 10 of Diamonds , 4 of Diamonds , 1110 , -7302
A of Diamonds , 10 of Diamonds , 5 of Diamonds , 0 , 6534
A of Diamonds , 10 of Diamonds , 5 of Diamonds , 10 , 2854
A of Diamonds , 10 of Diamonds , 5 of Diamonds , 110 , -4994
A of Diamonds , 10 of Diamonds , 5 of Diamonds , 1110 , -7290
A of Diamonds , 10 of Diamonds , 6 of Diamonds , 0 , 6484
A of Diamonds , 10 of Diamonds , 6 of Diamonds , 10 , 2726
A of Diamonds , 10 of Diamonds , 6 of Diamonds , 110 , -4950
