User Card 1 , User Card 2, Dealer Card, Choice, Frequency
10 of Diamonds , 9 of Clubs , 6 of Hearts , 10 , -114232
10 of Diamonds , 9 of Clubs , 6 of Hearts , 110 , -156730
10 of Diamonds , 9 of Clubs , 6 of Hearts , 1110 , -158200
10 of Diamonds , 9 of Clubs , 7 of Hearts , 0 , 121436
10 of Diamonds , 9 of Clubs , 7 of Hearts , 10 , -201948
10 of Diamonds , 9 of Clubs , 7 of Hearts , 110 , -277996
10 of Diamonds , 9 of Clubs , 7 of Hearts , 1110 , -280500
10 of Diamonds , 9 of Clubs , 8 of Hearts , 0 , 158622
10 of Diamonds , 9 of Clubs , 8 of Hearts , 10 , -276576
10 of Diamonds , 9 of Clubs , 8 of Hearts , 110 , -379314
10 of Diamonds , 9 of Clubs , 8 of Hearts , 1110 , -382800
10 of Diamonds , 9 of Clubs , 9 of Hearts , 0 , 138852
10 of Diamonds , 9 of Clubs , 9 of Hearts , 10 , -197410
10 of Diamonds , 9 of Clubs , 9 of Hearts , 110 , -271520
10 of Diamonds , 9 of Clubs , 9 of Hearts , 1110 , -274000
10 of Diamonds , 9 of Clubs , K of Spades , 0 , 589488
10 of Diamonds , 9 of Clubs , K of Spades , 10 , -716512
10 of Diamonds , 9 of Clubs , K of Spades , 110 , -997786
10 of Diamonds , 9 of Clubs , K of Spades , 1110 , -1007300
10 of Diamonds , 9 of Clubs , A of Clubs , 0 , 112822
10 of Diamonds , 9 of Clubs , A of Clubs , 10 , -255560
10 of Diamonds , 9 of Clubs , A of Clubs , 110 , -331840
10 of Diamonds , 9 of Clubs , A of Clubs , 1110 , -333400
10 of Diamonds , K of Spades , 2 of Hearts , 0 , 657340
10 of Diamonds , K of Spades , 2 of Hearts , 10 , -687538
10 of Diamonds , K of Spades , 2 of Hearts , 110 , -816000
10 of Diamonds , K of Spades , 2 of Hearts , 1110 , -816000
10 of Diamonds , K of Spades , 3 of Spades , 0 , 1041354
10 of Diamonds , K of Spades , 3 of Spades , 10 , -1174052
10 of Diamonds , K of Spades , 3 of Spades , 110 , -1389000
10 of Diamonds , K of Spades , 3 of Spades , 1110 , -1389000
10 of Diamonds , K of Spades , 4 of Hearts , 0 , 698770
10 of Diamonds , K of Spades , 4 of Hearts , 10 , -872370
10 of Diamonds , K of Spades , 4 of Hearts , 110 , -1030500
10 of Diamonds , K of Spades , 4 of Hearts , 1110 , -1030500
10 of Diamonds , K of Spades , 5 of Hearts , 0 , 132130
10 of Diamonds , K of Spades , 5 of Hearts , 10 , -226330
10 of Diamonds , K of Spades , 5 of Hearts , 110 , -265500
10 of Diamonds , K of Spades , 5 of Hearts , 1110 , -265500
10 of Diamonds , K of Spades , 6 of Hearts , 0 , 453276
10 of Diamonds , K of Spades , 6 of Hearts , 10 , -632160
10 of Diamonds , K of Spades , 6 of Hearts , 110 , -742500
10 of Diamonds , K of Spades , 6 of Hearts , 1110 , -742500
10 of Diamonds , K of Spades , 7 of Hearts , 0 , 821808
10 of Diamonds , K of Spades , 7 of Hearts , 10 , -1113706
10 of Diamonds , K of Spades , 7 of Hearts , 110 , -1308000
10 of Diamonds , K of Spades , 7 of Hearts , 1110 , -1308000
10 of Diamonds , K of Spades , 8 of Hearts , 0 , 1077038
10 of Diamonds , K of Spades , 8 of Hearts , 10 , -1512970
10 of Diamonds , K of Spades , 8 of Hearts , 110 , -1776000
10 of Diamonds , K of Spades , 8 of Hearts , 1110 , -1776000
10 of Diamonds , K of Spades , 9 of Hearts , 0 , 853746
10 of Diamonds , K of Spades , 9 of Hearts , 10 , -1189120
10 of Diamonds , K of Spades , 9 of Hearts , 110 , -1395000
10 of Diamonds , K of Spades , 9 of Hearts , 1110 , -1395000
10 of Diamonds , K of Spades , J of Hearts , 0 , 3071666
10 of Diamonds , K of Spades , J of Hearts , 10 , -3766630
10 of Diamonds , K of Spades , J of Hearts , 110 , -4431000
10 of Diamonds , K of Spades , J of Hearts , 1110 , -4431000
10 of Diamonds , K of Spades , A of Clubs , 0 , 816468
10 of Diamonds , K of Spades , A of Clubs , 10 , -1383200
10 of Diamonds , K of Spades , A of Clubs , 110 , -1546500
10 of Diamonds , K of Spades , A of Clubs , 1110 , -1546500
10 of Diamonds , A of Clubs , 2 of Hearts , 0 , 139262
10 of Diamonds , A of Clubs , 2 of Hearts , 10 , 74532
10 of Diamonds , A of Clubs , 2 of Hearts , 110 , -97048
10 of Diamonds , A of Clubs , 2 of Hearts , 1110 , -146818
10 of Diamonds , A of Clubs , 3 of Spades , 0 , 238936
10 of Diamonds , A of Clubs , 3 of Spades , 10 , 113382
10 of Diamonds , A of Clubs , 3 of Spades , 110 , -168054
10 of Diamonds , A of Clubs , 3 of Spades , 1110 , -250680
10 of Diamonds , A of Clubs , 4 of Hearts , 0 , 171690
10 of Diamonds , A of Clubs , 4 of Hearts , 10 , 72784
10 of Diamonds , A of Clubs , 4 of Hearts , 110 , -128346
10 of Diamonds , A of Clubs , 4 of Hearts , 1110 , -186580
10 of Diamonds , A of Clubs , 5 of Hearts , 0 , 40500
10 of Diamonds , A of Clubs , 5 of Hearts , 10 , 12666
10 of Diamonds , A of Clubs , 5 of Hearts , 110 , -35528
10 of Diamonds , A of Clubs , 5 of Hearts , 1110 , -49536
10 of Diamonds , A of Clubs , 6 of Hearts , 0 , 114284
10 of Diamonds , A of Clubs , 6 of Hearts , 10 , 43992
10 of Diamonds , A of Clubs , 6 of Hearts , 110 , -94114
10 of Diamonds , A of Clubs , 6 of Hearts , 1110 , -134488
10 of Diamonds , A of Clubs , 7 of Hearts , 0 , 207282
10 of Diamonds , A of Clubs , 7 of Hearts , 10 , 89560
10 of Diamonds , A of Clubs , 7 of Hearts , 110 , -159540
10 of Diamonds , A of Clubs , 7 of Hearts , 1110 , -234598
10 of Diamonds , A of Clubs , 8 of Hearts , 0 , 277388
10 of Diamonds , A of Clubs , 8 of Hearts , 10 , 131490
10 of Diamonds , A of Clubs , 8 of Hearts , 110 , -211492
10 of Diamonds , A of Clubs , 8 of Hearts , 1110 , -317228
10 of Diamonds , A of Clubs , 9 of Hearts , 0 , 215532
10 of Diamonds , A of Clubs , 9 of Hearts , 10 , 117564
10 of Diamonds , A of Clubs , 9 of Hearts , 110 , -159024
10 of Diamonds , A of Clubs , 9 of Hearts , 1110 , -247060
10 of Diamonds , A of Clubs , K of Spades , 0 , 741282
10 of Diamonds , A of Clubs , K of Spades , 10 , 449218
10 of Diamonds , A of Clubs , K of Spades , 110 , -507196
10 of Diamonds , A of Clubs , K of Spades , 1110 , -821084
10 of Diamonds , A of Clubs , A of Diamonds , 0 , 169108
10 of Diamonds , A of Clubs , A of Diamonds , 10 , 53524
10 of Diamonds , A of Clubs , A of Diamonds , 110 , -165466
10 of Diamonds , A of Clubs , A of Diamonds , 1110 , -226268
A of Clubs , 2 of Hearts , 2 of Clubs , 0 , 14734
A of Clubs , 2 of Hearts , 2 of Clubs , 10 , 25430
A of Clubs , 2 of Hearts , 2 of Clubs , 110 , 13664
A of Clubs , 2 of Hearts , 2 of Clubs , 1110 , -32362
A of Clubs , 2 of Hearts , 3 of Spades , 0 , 23972
A of Clubs , 2 of Hearts , 3 of Spades , 10 , 47462
A of Clubs , 2 of Hearts , 3 of Spades , 110 , 23760
A of Clubs , 2 of Hearts , 3 of Spades , 1110 , -74488
A of Clubs , 2 of Hearts , 4 of Hearts , 0 , 9180
A of Clubs , 2 of Hearts , 4 of Hearts , 10 , 26832
A of Clubs , 2 of Hearts , 4 of Hearts , 110 , 9696
A of Clubs , 2 of Hearts , 4 of Hearts , 1110 , -57460
A of Clubs , 2 of Hearts , 5 of Hearts , 0 , -1192
A of Clubs , 2 of Hearts , 5 of Hearts , 10 , 2564
A of Clubs , 2 of Hearts , 5 of Hearts , 110 , -1070
A of Clubs , 2 of Hearts , 5 of Hearts , 1110 , -16462
A of Clubs , 2 of Hearts , 6 of Hearts , 0 , 3988
A of Clubs , 2 of Hearts , 6 of Hearts , 10 , 14604
A of Clubs , 2 of Hearts , 6 of Hearts , 110 , 3130
A of Clubs , 2 of Hearts , 6 of Hearts , 1110 , -42184
A of Clubs , 2 of Hearts , 7 of Hearts , 0 , 23622
A of Clubs , 2 of Hearts , 7 of Hearts , 10 , 38680
A of Clubs , 2 of Hearts , 7 of Hearts , 110 , 14808
A of Clubs , 2 of Hearts , 7 of Hearts , 1110 , -68930
A of Clubs , 2 of Hearts , 8 of Hearts , 0 , 49084
A of Clubs , 2 of Hearts , 8 of Hearts , 10 , 65982
A of Clubs , 2 of Hearts , 8 of Hearts , 110 , 31864
A of Clubs , 2 of Hearts , 8 of Hearts , 1110 , -88834
A of Clubs , 2 of Hearts , 9 of Hearts , 0 , 55598
A of Clubs , 2 of Hearts , 9 of Hearts , 10 , 68100
A of Clubs , 2 of Hearts , 9 of Hearts , 110 , 39446
A of Clubs , 2 of Hearts , 9 of Hearts , 1110 , -64582
A of Clubs , 2 of Hearts , 10 of Diamonds , 0 , 243144
A of Clubs , 2 of Hearts , 10 of Diamonds , 10 , 282674
A of Clubs , 2 of Hearts , 10 of Diamonds , 110 , 174308
A of Clubs , 2 of Hearts , 10 of Diamonds , 1110 , -220836
A of Clubs , 2 of Hearts , A of Diamonds , 0 , -9842
A of Clubs , 2 of Hearts , A of Diamonds , 10 , 9044
A of Clubs , 2 of Hearts , A of Diamonds , 110 , -5554
A of Clubs , 2 of Hearts , A of Diamonds , 1110 , -70076
A of Clubs , 3 of Clubs , 2 of Hearts , 0 , 15280
A of Clubs , 3 of Clubs , 2 of Hearts , 10 , 26100
A of Clubs , 3 of Clubs , 2 of Hearts , 110 , 8846
A of Clubs , 3 of Clubs , 2 of Hearts , 1110 , -38932
A of Clubs , 3 of Clubs , 3 of Spades , 0 , 15866
A of Clubs , 3 of Clubs , 3 of Spades , 10 , 29352
A of Clubs , 3 of Clubs , 3 of Spades , 110 , 7310
A of Clubs , 3 of Clubs , 3 of Spades , 1110 , -54582
A of Clubs , 3 of Clubs , 4 of Hearts , 0 , 9236
A of Clubs , 3 of Clubs , 4 of Hearts , 10 , 22104
A of Clubs , 3 of Clubs , 4 of Hearts , 110 , 2846
A of Clubs , 3 of Clubs , 4 of Hearts , 1110 , -50554
A of Clubs , 3 of Clubs , 5 of Hearts , 0 , -1038
A of Clubs , 3 of Clubs , 5 of Hearts , 10 , 2262
A of Clubs , 3 of Clubs , 5 of Hearts , 110 , -2116
A of Clubs , 3 of Clubs , 5 of Hearts , 1110 , -14414
A of Clubs , 3 of Clubs , 6 of Hearts , 0 , 2738
A of Clubs , 3 of Clubs , 6 of Hearts , 10 , 11656
A of Clubs , 3 of Clubs , 6 of Hearts , 110 , -1352
A of Clubs , 3 of Clubs , 6 of Hearts , 1110 , -36982
A of Clubs , 3 of Clubs , 7 of Hearts , 0 , 18198
A of Clubs , 3 of Clubs , 7 of Hearts , 10 , 29746
A of Clubs , 3 of Clubs , 7 of Hearts , 110 , 5454
A of Clubs , 3 of Clubs , 7 of Hearts , 1110 , -60424
A of Clubs , 3 of Clubs , 8 of Hearts , 0 , 38756
A of Clubs , 3 of Clubs , 8 of Hearts , 10 , 52942
A of Clubs , 3 of Clubs , 8 of Hearts , 110 , 16868
A of Clubs , 3 of Clubs , 8 of Hearts , 1110 , -79804
A of Clubs , 3 of Clubs , 9 of Hearts , 0 , 40686
A of Clubs , 3 of Clubs , 9 of Hearts , 10 , 49852
A of Clubs , 3 of Clubs , 9 of Hearts , 110 , 19068
A of Clubs , 3 of Clubs , 9 of Hearts , 1110 , -60200
A of Clubs , 3 of Clubs , 10 of Diamonds , 0 , 188372
A of Clubs , 3 of Clubs , 10 of Diamonds , 10 , 218772
A of Clubs , 3 of Clubs , 10 of Diamonds , 110 , 99668
A of Clubs , 3 of Clubs , 10 of Diamonds , 1110 , -209420
A of Clubs , 3 of Clubs , A of Diamonds , 0 , -8048
A of Clubs , 3 of Clubs , A of Diamonds , 10 , 6252
A of Clubs , 3 of Clubs , A of Diamonds , 110 , -9548
A of Clubs , 3 of Clubs , A of Diamonds , 1110 , -60122
A of Clubs , 4 of Diamonds , 2 of Hearts , 0 , 15686
A of Clubs , 4 of Diamonds , 2 of Hearts , 10 , 26414
A of Clubs , 4 of Diamonds , 2 of Hearts , 110 , 2576
A of Clubs , 4 of Diamonds , 2 of Hearts , 1110 , -47508
A of Clubs , 4 of Diamonds , 3 of Spades , 0 , 23680
A of Clubs , 4 of Diamonds , 3 of Spades , 10 , 40980
A of Clubs , 4 of Diamonds , 3 of Spades , 110 , -226
A of Clubs , 4 of Diamonds , 3 of Spades , 1110 , -81624
A of Clubs , 4 of Diamonds , 4 of Hearts , 0 , 9922
A of Clubs , 4 of Diamonds , 4 of Hearts , 10 , 19568
A of Clubs , 4 of Diamonds , 4 of Hearts , 110 , -3388
A of Clubs , 4 of Diamonds , 4 of Hearts , 1110 , -51374
A of Clubs , 4 of Diamonds , 5 of Hearts , 0 , -1302
A of Clubs , 4 of Diamonds , 5 of Hearts , 10 , 2330
A of Clubs , 4 of Diamonds , 5 of Hearts , 110 , -3792
A of Clubs , 4 of Diamonds , 5 of Hearts , 1110 , -16604
A of Clubs , 4 of Diamonds , 6 of Hearts , 0 , 3692
A of Clubs , 4 of Diamonds , 6 of Hearts , 10 , 12078
A of Clubs , 4 of Diamonds , 6 of Hearts , 110 , -5316
A of Clubs , 4 of Diamonds , 6 of Hearts , 1110 , -43936
A of Clubs , 4 of Diamonds , 7 of Hearts , 0 , 20682
A of Clubs , 4 of Diamonds , 7 of Hearts , 10 , 34740
A of Clubs , 4 of Diamonds , 7 of Hearts , 110 , -876
A of Clubs , 4 of Diamonds , 7 of Hearts , 1110 , -74654
A of Clubs , 4 of Diamonds , 8 of Hearts , 0 , 38912
A of Clubs , 4 of Diamonds , 8 of Hearts , 10 , 53380
A of Clubs , 4 of Diamonds , 8 of Hearts , 110 , 1660
A of Clubs , 4 of Diamonds , 8 of Hearts , 1110 , -100992
A of Clubs , 4 of Diamonds , 9 of Hearts , 0 , 44680
A of Clubs , 4 of Diamonds , 9 of Hearts , 10 , 54752
A of Clubs , 4 of Diamonds , 9 of Hearts , 110 , 9674
A of Clubs , 4 of Diamonds , 9 of Hearts , 1110 , -76124
A of Clubs , 4 of Diamonds , 10 of Diamonds , 0 , 205146
A of Clubs , 4 of Diamonds , 10 of Diamonds , 10 , 238066
A of Clubs , 4 of Diamonds , 10 of Diamonds , 110 , 66748
A of Clubs , 4 of Diamonds , 10 of Diamonds , 1110 , -267678
A of Clubs , 4 of Diamonds , A of Diamonds , 0 , -10142
A of Clubs , 4 of Diamonds , A of Diamonds , 10 , 6148
A of Clubs , 4 of Diamonds , A of Diamonds , 110 , -18084
A of Clubs , 4 of Diamonds , A of Diamonds , 1110 , -74304
A of Clubs , 5 of Hearts , 2 of Hearts , 0 , 26420
A of Clubs , 5 of Hearts , 2 of Hearts , 10 , 40016
A of Clubs , 5 of Hearts , 2 of Hearts , 110 , -5084
A of Clubs , 5 of Hearts , 2 of Hearts , 1110 , -73650
A of Clubs , 5 of Hearts , 3 of Spades , 0 , 36180
A of Clubs , 5 of Hearts , 3 of Spades , 10 , 59720
A of Clubs , 5 of Hearts , 3 of Spades , 110 , -14534
A of Clubs , 5 of Hearts , 3 of Spades , 1110 , -129324
A of Clubs , 5 of Hearts , 4 of Hearts , 0 , 15994
A of Clubs , 5 of Hearts , 4 of Hearts , 10 , 33164
A of Clubs , 5 of Hearts , 4 of Hearts , 110 , -17002
A of Clubs , 5 of Hearts , 4 of Hearts , 1110 , -95428
A of Clubs , 5 of Hearts , 5 of Spades , 0 , -712
A of Clubs , 5 of Hearts , 5 of Spades , 10 , 2236
A of Clubs , 5 of Hearts , 5 of Spades , 110 , -5302
A of Clubs , 5 of Hearts , 5 of Spades , 1110 , -18534
A of Clubs , 5 of Hearts , 6 of Hearts , 0 , 5814
A of Clubs , 5 of Hearts , 6 of Hearts , 10 , 19142
A of Clubs , 5 of Hearts , 6 of Hearts , 110 , -13210
A of Clubs , 5 of Hearts , 6 of Hearts , 1110 , -68876
A of Clubs , 5 of Hearts , 7 of Hearts , 0 , 26712
A of Clubs , 5 of Hearts , 7 of Hearts , 10 , 44746
A of Clubs , 5 of Hearts , 7 of Hearts , 110 , -18224
A of Clubs , 5 of Hearts , 7 of Hearts , 1110 , -119602
A of Clubs , 5 of Hearts , 8 of Hearts , 0 , 55702
A of Clubs , 5 of Hearts , 8 of Hearts , 10 , 76092
A of Clubs , 5 of Hearts , 8 of Hearts , 110 , -16612
A of Clubs , 5 of Hearts , 8 of Hearts , 1110 , -162542
A of Clubs , 5 of Hearts , 9 of Hearts , 0 , 64682
A of Clubs , 5 of Hearts , 9 of Hearts , 10 , 78314
A of Clubs , 5 of Hearts , 9 of Hearts , 110 , -2562
A of Clubs , 5 of Hearts , 9 of Hearts , 1110 , -123068
A of Clubs , 5 of Hearts , 10 of Diamonds , 0 , 300700
A of Clubs , 5 of Hearts , 10 of Diamonds , 10 , 342322
A of Clubs , 5 of Hearts , 10 of Diamonds , 110 , 32366
A of Clubs , 5 of Hearts , 10 of Diamonds , 1110 , -434232
A of Clubs , 5 of Hearts , A of Diamonds , 0 , -15792
A of Clubs , 5 of Hearts , A of Diamonds , 10 , 6992
A of Clubs , 5 of Hearts , A of Diamonds , 110 , -36996
A of Clubs , 5 of Hearts , A of Diamonds , 1110 , -117436
A of Clubs , 6 of Hearts , 2 of Hearts , 0 , 23954
A of Clubs , 6 of Hearts , 2 of Hearts , 10 , 36954
A of Clubs , 6 of Hearts , 2 of Hearts , 110 , -11318
A of Clubs , 6 of Hearts , 2 of Hearts , 1110 , -72940
A of Clubs , 6 of Hearts , 3 of Spades , 0 , 32464
A of Clubs , 6 of Hearts , 3 of Spades , 10 , 54962
A of Clubs , 6 of Hearts , 3 of Spades , 110 , -23816
A of Clubs , 6 of Hearts , 3 of Spades , 1110 , -124292
A of Clubs , 6 of Hearts , 4 of Hearts , 0 , 15918
A of Clubs , 6 of Hearts , 4 of Hearts , 10 , 31148
A of Clubs , 6 of Hearts , 4 of Hearts , 110 , -22444
A of Clubs , 6 of Hearts , 4 of Hearts , 1110 , -91674
A of Clubs , 6 of Hearts , 5 of Hearts , 0 , -630
A of Clubs , 6 of Hearts , 5 of Hearts , 10 , 3964
A of Clubs , 6 of Hearts , 5 of Hearts , 110 , -7550
A of Clubs , 6 of Hearts , 5 of Hearts , 1110 , -23690
A of Clubs , 6 of Hearts , 6 of Clubs , 0 , 2754
A of Clubs , 6 of Hearts , 6 of Clubs , 10 , 11854
A of Clubs , 6 of Hearts , 6 of Clubs , 110 , -14438
A of Clubs , 6 of Hearts , 6 of Clubs , 1110 , -51844
A of Clubs , 6 of Hearts , 7 of Hearts , 0 , 23510
A of Clubs , 6 of Hearts , 7 of Hearts , 10 , 41328
A of Clubs , 6 of Hearts , 7 of Hearts , 110 , -25300
A of Clubs , 6 of Hearts , 7 of Hearts , 1110 , -115876
A of Clubs , 6 of Hearts , 8 of Hearts , 0 , 49520
A of Clubs , 6 of Hearts , 8 of Hearts , 10 , 69772
A of Clubs , 6 of Hearts , 8 of Hearts , 110 , -30454
A of Clubs , 6 of Hearts , 8 of Hearts , 1110 , -156660
A of Clubs , 6 of Hearts , 9 of Hearts , 0 , 57006
A of Clubs , 6 of Hearts , 9 of Hearts , 10 , 69728
A of Clubs , 6 of Hearts , 9 of Hearts , 110 , -15910
A of Clubs , 6 of Hearts , 9 of Hearts , 1110 , -120288
A of Clubs , 6 of Hearts , 10 of Diamonds , 0 , 262358
A of Clubs , 6 of Hearts , 10 of Diamonds , 10 , 303214
A of Clubs , 6 of Hearts , 10 of Diamonds , 110 , -26148
A of Clubs , 6 of Hearts , 10 of Diamonds , 1110 , -428088
A of Clubs , 6 of Hearts , A of Diamonds , 0 , -9986
A of Clubs , 6 of Hearts , A of Diamonds , 10 , 9584
A of Clubs , 6 of Hearts , A of Diamonds , 110 , -38706
A of Clubs , 6 of Hearts , A of Diamonds , 1110 , -107594
A of Clubs , 7 of Diamonds , 2 of Hearts , 0 , 31462
A of Clubs , 7 of Diamonds , 2 of Hearts , 10 , 27416
A of Clubs , 7 of Diamonds , 2 of Hearts , 110 , -14132
A of Clubs , 7 of Diamonds , 2 of Hearts , 1110 , -50420
A of Clubs , 7 of Diamonds , 3 of Spades , 0 , 41760
A of Clubs , 7 of Diamonds , 3 of Spades , 10 , 40162
A of Clubs , 7 of Diamonds , 3 of Spades , 110 , -26102
A of Clubs , 7 of Diamonds , 3 of Spades , 1110 , -86008
A of Clubs , 7 of Diamonds , 4 of Hearts , 0 , 24272
A of Clubs , 7 of Diamonds , 4 of Hearts , 10 , 25212
A of Clubs , 7 of Diamonds , 4 of Hearts , 110 , -20098
A of Clubs , 7 of Diamonds , 4 of Hearts , 1110 , -63470
A of Clubs , 7 of Diamonds , 5 of Hearts , 0 , 2740
A of Clubs , 7 of Diamonds , 5 of Hearts , 10 , 2944
A of Clubs , 7 of Diamonds , 5 of Hearts , 110 , -7084
A of Clubs , 7 of Diamonds , 5 of Hearts , 1110 , -17344
A of Clubs , 7 of Diamonds , 6 of Hearts , 0 , 10740
A of Clubs , 7 of Diamonds , 6 of Hearts , 10 , 11940
A of Clubs , 7 of Diamonds , 6 of Hearts , 110 , -17106
A of Clubs , 7 of Diamonds , 6 of Hearts , 1110 , -46492
A of Clubs , 7 of Diamonds , 7 of Hearts , 0 , 20306
A of Clubs , 7 of Diamonds , 7 of Hearts , 10 , 23550
A of Clubs , 7 of Diamonds , 7 of Hearts , 110 , -21290
A of Clubs , 7 of Diamonds , 7 of Hearts , 1110 , -65338
A of Clubs , 7 of Diamonds , 8 of Hearts , 0 , 44538
A of Clubs , 7 of Diamonds , 8 of Hearts , 10 , 48426
A of Clubs , 7 of Diamonds , 8 of Hearts , 110 , -33258
A of Clubs , 7 of Diamonds , 8 of Hearts , 1110 , -108420
A of Clubs , 7 of Diamonds , 9 of Hearts , 0 , 45032
A of Clubs , 7 of Diamonds , 9 of Hearts , 10 , 46544
A of Clubs , 7 of Diamonds , 9 of Hearts , 110 , -21346
A of Clubs , 7 of Diamonds , 9 of Hearts , 1110 , -83760
A of Clubs , 7 of Diamonds , 10 of Diamonds , 0 , 199174
A of Clubs , 7 of Diamonds , 10 of Diamonds , 10 , 200340
A of Clubs , 7 of Diamonds , 10 of Diamonds , 110 , -61032
A of Clubs , 7 of Diamonds , 10 of Diamonds , 1110 , -301344
A of Clubs , 7 of Diamonds , A of Diamonds , 0 , 11778
A of Clubs , 7 of Diamonds , A of Diamonds , 10 , 10022
A of Clubs , 7 of Diamonds , A of Diamonds , 110 , -31812
A of Clubs , 7 of Diamonds , A of Diamonds , 1110 , -72938
A of Clubs , 8 of Diamonds , 2 of Hearts , 0 , 33620
A of Clubs , 8 of Diamonds , 2 of Hearts , 10 , 23708
A of Clubs , 8 of Diamonds , 2 of Hearts , 110 , -17736
A of Clubs , 8 of Diamonds , 2 of Hearts , 1110 , -42686
A of Clubs , 8 of Diamonds , 3 of Spades , 0 , 49184
A of Clubs , 8 of Diamonds , 3 of Spades , 10 , 36400
A of Clubs , 8 of Diamonds , 3 of Spades , 110 , -29398
A of Clubs , 8 of Diamonds , 3 of Spades , 1110 , -71900
A of Clubs , 8 of Diamonds , 4 of Hearts , 0 , 27896
A of Clubs , 8 of Diamonds , 4 of Hearts , 10 , 20706
A of Clubs , 8 of Diamonds , 4 of Hearts , 110 , -23804
A of Clubs , 8 of Diamonds , 4 of Hearts , 1110 , -53180
A of Clubs , 8 of Diamonds , 5 of Hearts , 0 , 4556
A of Clubs , 8 of Diamonds , 5 of Hearts , 10 , 2850
A of Clubs , 8 of Diamonds , 5 of Hearts , 110 , -7250
A of Clubs , 8 of Diamonds , 5 of Hearts , 1110 , -14234
A of Clubs , 8 of Diamonds , 6 of Hearts , 0 , 18516
A of Clubs , 8 of Diamonds , 6 of Hearts , 10 , 12404
A of Clubs , 8 of Diamonds , 6 of Hearts , 110 , -18710
A of Clubs , 8 of Diamonds , 6 of Hearts , 1110 , -38970
A of Clubs , 8 of Diamonds , 7 of Hearts , 0 , 33316
A of Clubs , 8 of Diamonds , 7 of Hearts , 10 , 25904
A of Clubs , 8 of Diamonds , 7 of Hearts , 110 , -29688
A of Clubs , 8 of Diamonds , 7 of Hearts , 1110 , -66492
A of Clubs , 8 of Diamonds , 8 of Hearts , 0 , 35726
A of Clubs , 8 of Diamonds , 8 of Hearts , 10 , 30900
A of Clubs , 8 of Diamonds , 8 of Hearts , 110 , -29794
A of Clubs , 8 of Diamonds , 8 of Hearts , 1110 , -70394
A of Clubs , 8 of Diamonds , 9 of Hearts , 0 , 43396
A of Clubs , 8 of Diamonds , 9 of Hearts , 10 , 38672
A of Clubs , 8 of Diamonds , 9 of Hearts , 110 , -27052
A of Clubs , 8 of Diamonds , 9 of Hearts , 1110 , -69722
A of Clubs , 8 of Diamonds , 10 of Diamonds , 0 , 184250
A of Clubs , 8 of Diamonds , 10 of Diamonds , 10 , 163104
A of Clubs , 8 of Diamonds , 10 of Diamonds , 110 , -88772
A of Clubs , 8 of Diamonds , 10 of Diamonds , 1110 , -253478
A of Clubs , 8 of Diamonds , A of Diamonds , 0 , 21706
A of Clubs , 8 of Diamonds , A of Diamonds , 10 , 10114
A of Clubs , 8 of Diamonds , A of Diamonds , 110 , -31092
A of Clubs , 8 of Diamonds , A of Diamonds , 1110 , -57878
A of Clubs , 9 of Clubs , 2 of Hearts , 0 , 39102
A of Clubs , 9 of Clubs , 2 of Hearts , 10 , 25540
A of Clubs , 9 of Clubs , 2 of Hearts , 110 , -21960
A of Clubs , 9 of Clubs , 2 of Hearts , 1110 , -42108
A of Clubs , 9 of Clubs , 3 of Spades , 0 , 60896
A of Clubs , 9 of Clubs , 3 of Spades , 10 , 36638
A of Clubs , 9 of Clubs , 3 of Spades , 110 , -40188
A of Clubs , 9 of Clubs , 3 of Spades , 1110 , -73022
A of Clubs , 9 of Clubs , 4 of Hearts , 0 , 40270
A of Clubs , 9 of Clubs , 4 of Hearts , 10 , 22308
A of Clubs , 9 of Clubs , 4 of Hearts , 110 , -30286
A of Clubs , 9 of Clubs , 4 of Hearts , 1110 , -53692
A of Clubs , 9 of Clubs , 5 of Hearts , 0 , 7516
A of Clubs , 9 of Clubs , 5 of Hearts , 10 , 3226
